Id	DOI	PubDate	GitHub_link	FullJournalName	Title	Phrase
36562559	10.1093/bioinformatics/btac830	2022-12-23	https://www.npmjs.com/package/igv, https://github.com/igvteam/igv.j, https://igv.org/app, https://github.com/igvteam/igv-webap	Bioinformatics (Oxford, England)	igv.js: an embeddable JavaScript implementation of the Integrative Genomics Viewer (IGV).	The source code is available at https://github.com/igvteam/igv.js under the MIT open-source license., The source code is available at https://github.com/igvteam/igv-webapp under the MIT open-source license.
36562289	10.1080/1062936X.2022.2160011	2022-12-23	https://github.com/yunyunliang88/iACP-GE	SAR and QSAR in environmental research	iACP-GE: accurate identification of anticancer peptides by using gradient boosting decision tree and extra tree.	The datasets and source codes for iACP-GE are available at https://github.com/yunyunliang88/iACP-GE.
36561659	10.3389/frai.2022.999289	2022-12-23	https://github.com/XingqiaoWang/https-github.com-XingqiaoWang-DeepCausality-LiverTox	Frontiers in artificial intelligence	DeepCausality: A general AI-powered causal inference framework for free text: A case study of LiverTox.	Altogether, the proposed DeepCausality framework could be a promising solution for causality assessment from free text and is publicly available through https://github.com/XingqiaoWang/https-github.com-XingqiaoWang-DeepCausality-LiverTox.
36561335	10.1093/biomethods/bpac032	2022-12-23	https://github.com/arunsethuraman/biomi609spring2022	Biology methods & protocols	Teaching computational genomics and bioinformatics on a high performance computing cluster-a primer.	All lesson plans, activities, examinations, tutorials, code, lectures, and notes are publicly available at https://github.com/arunsethuraman/biomi609spring2022.
36548388	10.1093/bioinformatics/btac825	2022-12-22	https://github.com/Zhangxf-ccnu/EnDecon	Bioinformatics (Oxford, England)	EnDecon: cell type deconvolution of spatially resolved transcriptomics data via ensemble learning.	The source code is available at https://github.com/Zhangxf-ccnu/EnDecon. Supplementary data are available at Bioinformatics online.
36548365	10.1093/bioinformatics/btac824	2022-12-22	https://github.com/huangnengCSU/NanoSNP.git	Bioinformatics (Oxford, England)	NanoSNP: a progressive and haplotype-aware SNP caller on low-coverage nanopore sequencing data.	https://github.com/huangnengCSU/NanoSNP.git. Supplementary data are available at Bioinformatics online.
36548341	10.1093/bioinformatics/btac818	2022-12-22	https://github.com/thaovu1/NetSHy	Bioinformatics (Oxford, England)	NetSHy: network summarization via a hybrid approach leveraging topological properties.	R code implementation of NetSHy is available at https://github.com/thaovu1/NetSHy. Supplementary data are available at Bioinformatics online.
36548122	10.1080/1062936X.2022.2147996	2022-12-22	https://ovttiras-hdac1-inhibitors-hdac1-predictor-app-z3mrbr.streamlitapp.com, https://github.com/ovttiras/HDAC1-inhibitors	SAR and QSAR in environmental research	HDAC1 PREDICTOR: a simple and transparent application for virtual screening of histone deacetylase 1 inhibitors.	The developed models were integrated into the HDAC1 PREDICTOR application, which is freely available at the link https://ovttiras-hdac1-inhibitors-hdac1-predictor-app-z3mrbr.streamlitapp.com., The developed QSAR models and the code for their construction in the Python programming language are freely available on the GitHub platform at https://github.com/ovttiras/HDAC1-inhibitors.
36545800	10.1093/bib/bbac582	2022-12-22	https://github.com/marta-nazzari/CODA	Briefings in bioinformatics	CODA: a combo-Seq data analysis workflow.	The CODA code is available at https://github.com/marta-nazzari/CODA.
36545795	10.1093/bib/bbac533	2022-12-22	https://github.com/huzqatpku/SAM-DTA	Briefings in bioinformatics	SAM-DTA: a sequence-agnostic model for drug-target binding affinity prediction.	Source codes and data are available at https://github.com/huzqatpku/SAM-DTA.
36545703	10.1093/bioinformatics/btac815	2022-12-22	https://konnect2prot.thsti.in, https://github.com/samrat-lab/k2p_bioinfo-2022	Bioinformatics (Oxford, England)	konnect2prot: a web application to explore the protein properties in a functional protein-protein interaction network.	konnect2prot is freely accessible using the link https://konnect2prot.thsti.in.
36544717	10.1039/d2sc05142g	2022-12-22	https://github.com/D3TaLES/databases_demo	Chemical science	Data storage architectures to accelerate chemical discovery: data accessibility for individual laboratories and the community.	This Perspective is accompanied by an interactive demonstration available at https://github.com/D3TaLES/databases_demo. We do all of this within the context of chemical data with the aim of equipping chemists with the knowledge and skills to store, manage, and share their data while abiding by FAIR principles.
36544479	10.1016/j.csbj.2022.11.056	2022-12-22	https://github.com/Jhabindra-bioinfo/CapsNh-Kcr	Computational and structural biotechnology journal	CapsNh-Kcr: Capsule network-based prediction of lysine crotonylation sites in human non-histone proteins.	The source code (in Python) is publicly available at https://github.com/Jhabindra-bioinfo/CapsNh-Kcr.
36544472	10.1016/j.csbj.2022.11.055	2022-12-22	https://github.com/ailabstw/scDrug	Computational and structural biotechnology journal	scDrug: From single-cell RNA-seq to drug response prediction.	scDrug is freely available on GitHub at https://github.com/ailabstw/scDrug.
36543003	10.1016/j.compbiomed.2022.106417	2022-12-21	https://github.com/YujiaKCL/COVID-CT-Similarity-Regularization	Computers in biology and medicine	Improving COVID-19 CT classification of CNNs by learning parameter-efficient representation.	Source code is available at https://github.com/YujiaKCL/COVID-CT-Similarity-Regularization.
36542907	10.1016/j.media.2022.102723	2022-12-21	https://github.com/guilherme-pombo/CounterSynth	Medical image analysis	Equitable modelling of brain imaging by counterfactual augmentation with morphologically constrained 3D deep generative models.	The source code for CounterSynth is available at https://github.com/guilherme-pombo/CounterSynth.
36540970		2022-12-21	https://github.com/roohy/localIBDClustering	Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing	Selecting Clustering Algorithms for Identity-By-Descent Mapping.	upplementary Information: The code, along with supplementary methods and figures are available at https://github.com/roohy/localIBDClustering.
36540967		2022-12-21	https://github.com/ChenCookie/cytocoarsening	Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing	A Graph Coarsening Algorithm for Compressing Representations of Single-Cell Data with Clinical or Experimental Attributes.	Cytocoarsening is provided as open source code at https://github.com/ChenCookie/cytocoarsening.
36539938	10.1021/acs.jcim.2c01334	2022-12-21	github.com/ATB-UQ/PyThinFilm	Journal of chemical information and modeling	PyThinFilm: Automated Molecular Dynamics Simulation Protocols for the Generation of Thin Film Morphologies.	PyThinFilm (github.com/ATB-UQ/PyThinFilm) is an open-source Python package which allows fully automated MD simulations of thin film growth to be performed using vacuum and/or solution deposition processes.
36539717	10.1186/s12864-022-09004-7	2022-12-20	https://github.com/harmancilab/XCVAT	BMC genomics	XCVATR: detection and characterization of variant impact on the Embeddings of single -cell and bulk RNA-sequencing samples.	XCVATR is publicly available to download from https://github.com/harmancilab/XCVATR .
36539387	10.1080/15592294.2022.2137659	2022-12-20	https://github.com/ds420/CETYGO	Epigenetics	Uncertainty quantification of reference-based cellular deconvolution algorithms.	To facilitate incorporating our methodology into existing pipelines, we have made it freely available as an R package (https://github.com/ds420/CETYGO).
36539203	10.1093/bioinformatics/btac817	2022-12-20	https://github.com/lemuria-wchen/imcs21	Bioinformatics (Oxford, England)	A benchmark for automatic medical consultation system: frameworks, tasks and datasets.	Both code and data are available from https://github.com/lemuria-wchen/imcs21. Supplementary data are available at Bioinformatics online.
36539202	10.1093/bioinformatics/btac806	2022-12-20	https://bioconductor.org/packages/syntenet, https://github.com/almeidasilvaf/syntenet	Bioinformatics (Oxford, England)	syntenet: an R/Bioconductor package for the inference and analysis of synteny networks.	syntenet is available on Bioconductor (https://bioconductor.
36536772	10.1016/j.jpi.2022.100160	2022-12-20	https://github.com/MSKCC-Computational-Pathology/DMMN-ovary	Journal of pathology informatics	Deep Interactive Learning-based ovarian cancer segmentation of H&E-stained whole slide images to study morphological patterns of BRCA mutation.	The segmentation model and code have been released at https://github.com/MSKCC-Computational-Pathology/DMMN-ovary.
36535209	10.1016/j.compbiomed.2022.106264	2022-12-19	https://github.com/ZJUDataIntelligence/TEMPO	Computers in biology and medicine	TEMPO: A transformer-based mutation prediction framework for SARS-CoV-2 evolution.	The codes and datasets are freely available at https://github.com/ZJUDataIntelligence/TEMPO.
36535036	10.1088/1741-2552/acacca	2022-12-19	https://github.com/osmanberke/Ensemble-of-DNNs.<i>Significance.</i>Ou	Journal of neural engineering	Transfer learning of an ensemble of DNNs for SSVEP BCI spellers without user-specific training.	Code is available for reproducibility:https://github.com/osmanberke/Ensemble-of-DNNs.<i>Significance.</i>Our Ensemble-DNN method has the potential to promote the practical widespread deployment of BCI spellers in daily lives as we provide the highest performance while enabling the immediate system use without any user-specific training.
36534961	10.1093/bib/bbac482	2022-12-19	https://github.com/Netralab/GenericParallelFramework	Briefings in bioinformatics	A generic parallel framework for inferring large-scale gene regulatory networks from expression profiles: application to Alzheimer's disease network.	Availability: The R implementation of the framework is downloadable from https://github.com/Netralab/GenericParallelFramework.
36534832	10.1093/bioinformatics/btac811	2022-12-19	https://github.com/bio-ontology-research-group/mow	Bioinformatics (Oxford, England)	mOWL: Python library for machine learning with biomedical ontologies.	mOWL is freely available on https://github.com/bio-ontology-research-group/mowl and as a Python package in PyPi.
36534827	10.1093/bioinformatics/btac813	2022-12-19	https://github.com/nedashokraneh/IChDA	Bioinformatics (Oxford, England)	Integrative chromatin domain annotation through graph embedding of Hi-C data.	https://github.com/nedashokraneh/IChDA. Supplementary data are available at Bioinformatics online.
36533448	10.1093/nar/gkac1157	2022-12-19	github.io	Nucleic acids research	DRAGON: Determining Regulatory Associations using Graphical models on multi-Omic Networks.	
36532945	10.24963/ijcai.2022/498	2022-12-19	https://github.com/xinxingwu-uk/DGAE	IJCAI : proceedings of the conference	Stabilizing and Enhancing Link Prediction through Deepened Graph Auto-Encoders.	The codes of this paper are available at https://github.com/xinxingwu-uk/DGAE.
36532615	10.1007/s00138-022-01356-0	2022-12-19	https://github.com/bilalze/PETL4SD	Machine vision and applications	Real-time pedestrian pose estimation, tracking and localization for social distancing.	The code of this work will be made publicly available on GitHub at https://github.com/bilalze/PETL4SD.
36531925	10.1155/2022/2183562	2022-12-19	https://github.com/HaoChen1994/Seizure-Prediction	Computational intelligence and neuroscience	An Explainable Statistical Method for Seizure Prediction Using Brain Functional Connectivity from EEG.	R Source code is available at https://github.com/HaoChen1994/Seizure-Prediction.
36531584	10.1016/j.xops.2022.100209	2022-12-19	https://github.com/bionlplab/poagnet	Ophthalmology science	Primary Open-Angle Glaucoma Diagnosis from Optic Disc Photographs Using a Siamese Network.	The POAGNet is publicly available on https://github.com/bionlplab/poagnet.
36531577	10.1016/j.xops.2022.100197	2022-12-19	https://github.com/uw-biomedical-ml/double_layer_vit	Ophthalmology science	Detection of Nonexudative Macular Neovascularization on Structural OCT Images Using Vision Transformers.	Our network (code is available at https://github.com/uw-biomedical-ml/double_layer_vit) was able to detect the presence of neMNV from structural B-scans alone by applying a purely transformer-based model.
36531573	10.1016/j.xops.2022.100195	2022-12-19	https://github.com/uw-biomedical-ml/AMD_environmental_dataset	Ophthalmology science	Association of Environmental Factors with Age-Related Macular Degeneration using the Intelligent Research in Sight Registry.	Our curated environmental dataset has been made publicly available at https://github.com/uw-biomedical-ml/AMD_environmental_dataset.
36531225	10.3389/fgene.2022.1079053	2022-12-19	https://github.com/SMMA-HNRL/SMMA-HNRL	Frontiers in genetics	Prediction of potential small molecule-miRNA associations based on heterogeneous network representation learning.	The source code and experimental data of SMMA-HNRL are available at https://github.com/SMMA-HNRL/SMMA-HNRL.
36530386	10.3389/fbinf.2022.1025783	2022-12-19	https://github.com/aijag/drugGraphNet	Frontiers in bioinformatics	Predicting genetic interactions, cell line dependencies and drug sensitivities with variational graph auto-encoder.	Our models, data and implementation are available at: https://github.com/aijag/drugGraphNet.
36530278	10.1021/acsomega.2c06378	2022-12-19	https://github.com/jensengroup/HeckQM	ACS omega	What the Heck?-Automated Regioselectivity Calculations of Palladium-Catalyzed Heck Reactions Using Quantum Chemistry.	The code is freely available on GitHub under the MIT open-source license: https://github.com/jensengroup/HeckQM.
36528813	10.1093/bfgp/elac049	2022-12-18	https://github.com/yuanyuanbu/COPPER	Briefings in functional genomics	COPPER: an ensemble deep-learning approach for identifying exclusive virus-derived small interfering RNAs in plants.	The datasets and source codes are publicly available at https://github.com/yuanyuanbu/COPPER.
36528809	10.1093/bib/bbac548	2022-12-18	https://github.com/zhaoxs686/MCHNLDA	Briefings in bioinformatics	Multi-view contrastive heterogeneous graph attention network for lncRNA-disease association prediction.	he code and data of proposed framework is freely available at https://github.com/zhaoxs686/MCHNLDA.
36528241	10.1016/j.gpb.2022.11.010	2022-12-17	https://github.com/JoshuaChou2018/DeeReCT-TSS_releas, https://ngdc.cncb.ac.cn/biocode/tools/BT007316	Genomics, proteomics & bioinformatics	Annotating TSSs in Multiple Cell Types Based on DNA Sequence and RNA-seq Data via DeeReCT-TSS.	The source code for DeeReCT-TSS is available at https://github.com/JoshuaChou2018/DeeReCT-TSS_release and https://ngdc.cncb.ac.cn/biocode/tools/BT007316.
36526218	10.1016/j.gpb.2022.11.009	2022-12-16	https://github.com/bsml320/NetBCE	Genomics, proteomics & bioinformatics	NetBCE: An Interpretable Deep Neural Network for Accurate Prediction of Linear B-cell Epitopes.	The NetBCE is freely available at https://github.com/bsml320/NetBCE.
36525892	10.1016/j.neunet.2022.11.014	2022-12-16	https://github.com/kdaeho27/CT-Loc	Neural networks : the official journal of the International Neural Network Society	CT-Loc: Cross-domain visual localization with a channel-wise transformer.	The code is available at https://github.com/kdaeho27/CT-Loc.
36525843	10.1016/j.media.2022.102705	2022-12-16	https://w-h-zhang.github.io/projects/dataset_merging/dataset_merging.html	Medical image analysis	Merging nucleus datasets by correlation-based cross-training.	The code and data are available at https://w-h-zhang.github.io/projects/dataset_merging/dataset_merging.html.
36525368	10.1093/bioinformatics/btac808	2022-12-16	https://github.com/sanger-tol/yahs	Bioinformatics (Oxford, England)	YaHS: yet another Hi-C scaffolding tool.	The source code, documentation and tutorial are available at https://github.com/sanger-tol/yahs. Supplementary data are available at Bioinformatics online.
36525367	10.1093/bioinformatics/btac812	2022-12-16	https://github.com/Marscolono/NcPath/	Bioinformatics (Oxford, England)	NcPath: a novel platform for visualization and enrichment analysis of human non-coding RNA and KEGG signaling pathways.	The code and manual to use NcPath can be found at https://github.com/Marscolono/NcPath/. Supplementary data are available at Bioinformatics online.
36525361	10.7554/eLife.82535	2022-12-16	https://github.com/AMSSwanglab/SpecVar	eLife	Heritability enrichment in context-specific regulatory networks improves phenotype-relevant tissue identification.	SpecVar provides a powerful way to interpret SNPs via context-specific regulatory networks and is available at https://github.com/AMSSwanglab/SpecVar, copy archived at swh:1:rev:cf27438d3f8245c34c357ec5f077528e6befe829.
36524236	10.1177/17590914221145105	2022-12-16		ASN neuro	Comparing the Characteristics of Microglia Preparations Generated Using Different Human iPSC-Based Differentiation Methods to Model Neurodegenerative Diseases.	
36524105	10.3389/fnana.2022.960475	2022-12-16	https://github.com/neuropoly/tract-clustering	Frontiers in neuroanatomy	Histology-informed automatic parcellation of white matter tracts in the rat spinal cord.	The generated atlas and the associated code can be found at https://github.com/neuropoly/tract-clustering.
36523475	10.7717/peerj.14525	2022-12-16	https://github.com/mreginato/skimmingLoci	PeerJ	A pipeline for assembling low copy nuclear markers from plant genome skimming data for phylogenetic use.	The skimmingLoci pipeline (https://github.com/mreginato/skimmingLoci) might stimulate the use of genome skims to recover nuclear loci for direct phylogenetic use, increasing the power of genome skimming data to resolve phylogenetic relationships, while reducing the amount of sequenced DNA that is commonly wasted.
36523301	10.21037/tcr-21-2114	2022-12-16	https://github.com/YingChen19/Prognostic-factors-of-long-term-survival-of-non-small-cell-lung-cancer	Translational cancer research	Prognostic factors of survival in patients with non-small cell lung cancer: a competing risk model using the SEER database.	We generated a web calculator (https://github.com/YingChen19/Prognostic-factors-of-long-term-survival-of-non-small-cell-lung-cancer), which could provide a convenient assessment and could help improve the prognosis and survival of NSCLC.
36522758	10.1186/s13059-022-02831-7	2022-12-15	https://github.com/ksahlin/strobealign	Genome biology	Strobealign: flexible seed size enables ultra-fast and accurate read alignment.	Availability: https://github.com/ksahlin/strobealign.
36521357	10.1016/j.compbiomed.2022.106406	2022-12-15	github.com/XiaolingLuo/RV-ESA	Computers in biology and medicine	RV-ESA: A novel computer-aided elastic shape analysis system for retinal vessels in diabetic retinopathy.	
36521297	10.1016/j.psj.2022.102348	2022-12-15	https://github.com/RuoyuChen10/Image_weighing	Poultry science	Online estimating weight of white Pekin duck carcass by computer vision.	We release the dataset and code at https://github.com/RuoyuChen10/Image_weighing.
36520949	10.1371/journal.pcbi.1010771	2022-12-15		PLoS computational biology	Recalibrating probabilistic forecasts of epidemics.	
36520746	10.1364/JOSAA.473908	2022-12-15	https://github.com/MinjieWan/Unsupervised-end-to-end-infrared-and-visible-image-fusion-network-using-learnable-fusion-strategy	Journal of the Optical Society of America. A, Optics, image science, and vision	Unsupervised end-to-end infrared and visible image fusion network using learnable fusion strategy.	Our codes are available at https://github.com/MinjieWan/Unsupervised-end-to-end-infrared-and-visible-image-fusion-network-using-learnable-fusion-strategy.
36519840	10.1093/bioinformatics/btac810	2022-12-15	github.com/vembrane/vembran	Bioinformatics (Oxford, England)	Insane in the vembrane: filtering and transforming VCF/BCF files.	Source code and installation instructions are available at github.com/vembrane/vembrane (doi: 10.5281/zenodo.7003981).
36519837	10.1093/bioinformatics/btac796	2022-12-15	GitHub	Bioinformatics (Oxford, England)	A data processing pipeline for the AACR project GENIE biopharma collaborative data with the {genieBPC} R package.	{genieBPC} is available on CRAN and GitHub.
36519836	10.1093/bioinformatics/btac809	2022-12-15	https://github.com/gavinmdouglas/FuncDiv	Bioinformatics (Oxford, England)	Efficient computation of contributional diversity metrics from microbiome data with FuncDiv.	 and is available at https://github.com/gavinmdouglas/FuncDiv.
36519825	10.1093/bioinformatics/btac737	2022-12-15	https://github.com/jmzvillarreal/kallisto_TE_scRNAseq	Bioinformatics (Oxford, England)	Pseudoalignment tools as an efficient alternative to detect repeated transposable elements in scRNAseq data.	All the data and code implemented are available as Supplementary data and in: https://github.com/jmzvillarreal/kallisto_TE_scRNAseq. Supplementary data are available at Bioinformatics online.
36519623	10.1021/acs.jcim.2c01099	2022-12-15	https://github.com/idruglab/hignn	Journal of chemical information and modeling	HiGNN: A Hierarchical Informative Graph Neural Network for Molecular Property Prediction Equipped with Feature-Wise Attention.	The source code is publicly available at https://github.com/idruglab/hignn.
36518944	10.1002/aps3.11499	2022-12-15	https://github.com/tongchf/InDelGT	Applications in plant sciences	InDelGT: An integrated pipeline for extracting indel genotypes for genetic mapping in a hybrid population using next-generation sequencing data.	The InDelGT pipeline is freely available on GitHub (https://github.com/tongchf/InDelGT).
36517892	10.1186/s13059-022-02826-4	2022-12-14	github.com/quinlan-lab/STRlin	Genome biology	STRling: a k-mer counting approach that detects short tandem repeat expansions at known and novel loci.	It is fast, scalable, open-source, and available at: github.com/quinlan-lab/STRling .
36517735	10.1186/s12864-022-09033-2	2022-12-14	https://github.com/zachary-zzc/eSM	BMC genomics	eSMC: a statistical model to infer admixture events from individual genomics data.	The source code of eSMC is hosted at https://github.com/zachary-zzc/eSMC .
36516971	10.1021/acs.jproteome.2c00594	2022-12-14	https://github.com/kylejuetten	Journal of proteome research	MS-TAFI: A Tool for the Analysis of Fragment Ions Generated from Intact Proteins.	The source code and complete application for MS-TAFI is available for download at https://github.com/kylejuetten.
36516557	10.1016/j.media.2022.102706	2022-12-14	https://github.com/pashtari/factorizer	Medical image analysis	Factorizer: A scalable interpretable approach to context modeling for medical image segmentation.	The code and models are publicly available at https://github.com/pashtari/factorizer.
36516298	10.1093/bib/bbac538	2022-12-14	https://webs.iiitd.edu.in/raghava/pprint, https://github.com/raghavagps/pprint2	Briefings in bioinformatics	Prediction of RNA-interacting residues in a protein using CNN and evolutionary profile.	A user-friendly standalone software and web-based server named 'Pprint2' has been developed for predicting RNA-interacting residues (https://webs.iiitd.edu.
36515467	10.1093/bioinformatics/btac805	2022-12-14	https://github.com/SunXQlab/ST-deconvoulution, https://github.com/SunXQlab/EnDecon	Bioinformatics (Oxford, England)	Benchmarking and integration of methods for deconvoluting spatial transcriptomic data.	The benchmarking pipeline is available at https://github.com/SunXQlab/ST-deconvoulution. An R package for EnDecon is available at https://github.com/SunXQlab/EnDecon.
36515465	10.1093/bioinformatics/btac804	2022-12-14	https://biodatageeks.github.io/sequila/	Bioinformatics (Oxford, England)	Cloud-native distributed genomic pileup operations.	https://biodatageeks.github.io/sequila/.
36515381	10.1002/mp.16157	2022-12-14	https://kunalmgupta.github.io/projects/DiFiR-CT.html	Medical physics	DiFiR-CT: Distance field representation to resolve motion artifacts in computed tomography.	Code and supplemental movies are available at https://kunalmgupta.github.io/projects/DiFiR-CT.html.
36514317	10.1016/j.csbj.2022.11.026	2022-12-14	https://github.com/SysBioUAB/hpi_predictor	Computational and structural biotechnology journal	HPIPred: Host-pathogen interactome prediction with phenotypic scoring.	Available at: https://github.com/SysBioUAB/hpi_predictor.
36513738	10.1038/s42003-022-03644-x	2022-12-13	https://cns-iu.github.io/HRA-supporting-information	Communications biology	Tissue registration and exploration user interfaces in support of a human reference atlas.	A companion website is at https://cns-iu.github.
36513410	10.1016/j.jare.2022.03.013	2022-12-13	https://github.com/maypoleflyn/BSATOS	Journal of advanced research	A bulked segregant analysis tool for out-crossing species (BSATOS) and QTL-based genomics-assisted prediction of complex traits in apple.	The BSATOS pipeline can be freely downloaded from: https://github.com/maypoleflyn/BSATOS.
36513375	10.1093/bib/bbac537	2022-12-13	https://github.com/compbiolabucf/TEDDY	Briefings in bioinformatics	Incomplete time-series gene expression in integrative study for islet autoimmunity prediction.	Availability: Code is available at https://github.com/compbiolabucf/TEDDY.
36512878	10.1016/j.compbiomed.2022.106409	2022-12-13	https://github.com/ttren-sc/scWECTA	Computers in biology and medicine	scWECTA: A weighted ensemble classification framework for cell type assignment based on single cell transcriptome.	The source code of scWECTA is freely available at https://github.com/ttren-sc/scWECTA.
36512876	10.1016/j.compbiomed.2022.106374	2022-12-13	https://github.com/PuckBlink/PDCNN	Computers in biology and medicine	Automated periodontitis bone loss diagnosis in panoramic radiographs using a bespoke two-stage detector.	(https://github.com/PuckBlink/PDCNN).
36511598	10.1093/bioinformatics/btac800	2022-12-13	https://github.com/EBISPOT/covo, https://candy.hesge.ch/COVTriage	Bioinformatics (Oxford, England)	COVoc and COVTriage: novel resources to support literature triage.	The data at https://github.com/EBISPOT/covoc and the service at https://candy.hesge.ch/COVTriage.
36511587	10.1093/bioinformatics/btac803	2022-12-13	https://github.com/StochasticBiology/hypercube-hmm	Bioinformatics (Oxford, England)	HyperHMM: efficient inference of evolutionary and progressive dynamics on hypercubic transition graphs.	Code for inference and visualization, and data for example cases, is freely available at https://github.com/StochasticBiology/hypercube-hmm. Supplementary data are available at Bioinformatics online.
36511586	10.1093/bioinformatics/btac802	2022-12-13	github.com/kshulgina/codetta	Bioinformatics (Oxford, England)	Codetta: predicting the genetic code from nucleotide sequence.	
36511222	10.1093/bib/bbac530	2022-12-13	https://github.com/BioinformaticsCSU/CRMSS	Briefings in bioinformatics	CRMSS: predicting circRNA-RBP binding sites based on multi-scale characterizing sequence and structure features.	The code of CRMSS is freely available at https://github.com/BioinformaticsCSU/CRMSS.
36510332	10.1186/s13321-022-00663-y	2022-12-12	https://github.com/adelenelai/onglai-classify-homologue	Journal of cheminformatics	An algorithm to classify homologous series within compound datasets.	The OngLai algorithm and its implementation for classifying homologues are openly available at: https://github.com/adelenelai/onglai-classify-homologues .
36508242	10.1021/acs.jproteome.2c00609	2022-12-12	https://github.com/compomics/psm_utils	Journal of proteome research	psm_utils: A High-Level Python API for Parsing and Handling Peptide-Spectrum Matches and Proteomics Search Results.	psm_utils is freely available under the permissive Apache2 license at https://github.com/compomics/psm_utils.
36507899	10.1007/978-3-031-16852-9_7	2022-12-12	GitHub.com/JLiangLab/StepwisePretraining	Domain adaptation and representation transfer : 4th MICCAI Workshop, DART 2022, held in conjunction with MICCAI 2022, Singapore, September 22, 2022, proceedings. Domain Adaptation and Representation Transfer (Workshop) (4th : 2022 : Sin...	Discriminative, Restorative, and Adversarial Learning: Stepwise Incremental Pretraining.	All codes and pretrained models are available at GitHub.com/JLiangLab/StepwisePretraining.
36507898	10.1007/978-3-031-16852-9_8	2022-12-12	GitHub.com/JLiangLab/POPAR	Domain adaptation and representation transfer : 4th MICCAI Workshop, DART 2022, held in conjunction with MICCAI 2022, Singapore, September 22, 2022, proceedings. Domain Adaptation and Representation Transfer (Workshop) (4th : 2022 : Sin...	POPAR: Patch Order Prediction and Appearance Recovery for Self-supervised Medical Image Analysis.	All code and models are available at GitHub.com/JLiangLab/POPAR.
36507171	10.1039/d2sc04306h	2022-12-12	https://github.com/Ryan-Rhys/The-Photoswitch-Dataset	Chemical science	Data-driven discovery of molecular photoswitches with multioutput Gaussian processes.	Our curated dataset, code, as well as all models are made available at https://github.com/Ryan-Rhys/The-Photoswitch-Dataset.
36505089	10.1016/j.bspc.2022.104486	2022-12-12	https://github.com/Lqs-github/ACL	Biomedical signal processing and control	COVID-19 CT ground-glass opacity segmentation based on attention mechanism threshold.	Code will be released at https://github.com/Lqs-github/ACL.
36503892	10.1016/j.gene.2022.147045	2022-12-12	https://github.com/MLBC-lab/CNN-Pred	Gene	CNN-Pred: Prediction of single-stranded and double-stranded DNA-binding protein using convolutional neural networks.	CNN-pred as a standalone tool and all its source codes are publicly available at: https://github.com/MLBC-lab/CNN-Pred.
36503372	10.1186/s12859-022-05093-z	2022-12-12	https://github.com/gmrukwa/divi	BMC bioinformatics	DiviK: divisive intelligent K-means for hands-free unsupervised clustering in big biological data.	 license at https://github.
36502693	10.1016/j.compbiomed.2022.106375	2022-12-12	https://github.com/cobisLab/CFA/	Computers in biology and medicine	CFA: An explainable deep learning model for annotating the transcriptional roles of cis-regulatory modules based on epigenetic codes.	CFA is available at https://github.com/cobisLab/CFA/.
36502369	10.1093/bib/bbac520	2022-12-11	https://github.com/zchwang/DeepRMSD-Vina_Optimization	Briefings in bioinformatics	A fully differentiable ligand pose optimization framework guided by deep learning and a traditional scoring function.	The DeepRMSD+Vina model and the optimization framework are available at GitHub repository https://github.com/zchwang/DeepRMSD-Vina_Optimization.
36501919	10.3390/s22239218	2022-12-11	GitHu	Sensors (Basel, Switzerland)	Regressing Image Sub-Population Distributions with Deep Learning.	The code is released in the GitHub 
36495601	10.1016/j.media.2022.102694	2022-12-10	https://github.com/QJYBall/MyoPS-Net	Medical image analysis	MyoPS-Net: Myocardial pathology segmentation with flexible combination of multi-sequence CMR images.	The code has been released via https://github.com/QJYBall/MyoPS-Net.
36495218	10.1093/bioinformatics/btac786	2022-12-10	https://github.com/mmkim1210/GeneticsMakie.jl	Bioinformatics (Oxford, England)	GeneticsMakie.jl: a versatile and scalable toolkit for visualizing locus-level genetic and genomic data.	l package is open source and distributed under the MIT license via GitHub (https://github.com/mmkim1210/GeneticsMakie.jl).
36495209	10.1093/bioinformatics/btac787	2022-12-10	https://github.com/EPFL-LCSB/SKiMpy	Bioinformatics (Oxford, England)	Symbolic kinetic models in python (SKiMpy): intuitive modeling of large-scale biological kinetic models.	The software is available as a Python 3 package on GitHub: https://github.com/EPFL-LCSB/SKiMpy, along with adequate documentation.
36495196	10.1093/bioinformatics/btac773	2022-12-10	https://github.com/instadeepai/manyfold	Bioinformatics (Oxford, England)	ManyFold: an efficient and flexible library for training and validating protein folding models.	The source code for ManyFold, the validation dataset and a small sample of training data are available at https://github.com/instadeepai/manyfold. Supplementary data are available at Bioinformatics online.
36495189	10.1093/bioinformatics/btac795	2022-12-10	https://github.com/josecamachop/MEDA-Toolbo, https://github.com/josecamachop/VASCA/tree/v1.0.	Bioinformatics (Oxford, England)	Variable-selection ANOVA Simultaneous Component Analysis (VASCA).	The code for VASCA is available in the MEDA Toolbox at https://github.com/josecamachop/MEDA-Toolbox (release v1.3).
