Id	DOI	PubDate	GitHub_link_raw	GitHub_link_clean	FullJournalName	Title	Phrase
30998357	10.1021/acs.jctc.9b00071	2019-04-19			Journal of chemical theory and computation	Three-Legged Tree Tensor Networks with SU(2) and Molecular Point Group Symmetry.	he used implementation is available on github
30994904	10.1093/bioinformatics/btz276	2019-04-18	https://github.com/bioinfomaticsCSU/deepsignal	https://github.com/bioinfomaticsCSU/deepsignal	Bioinformatics (Oxford, England)	DeepSignal: detecting DNA methylation state from Nanopore sequencing reads using deep-learning.	DeepSignal is publicly available at https://github.com/bioinfomaticsCSU/deepsignal. Supplementary data are available at bioinformatics online.
30994902	10.1093/bioinformatics/btz255	2019-04-18	https://github.com/HaploConduct/HaploConduct,	https://github.com/HaploConduct/HaploConduct	Bioinformatics (Oxford, England)	Overlap graph-based generation of haplotigs for diploids and polyploids.	POLYTE is freely available as part of the HaploConduct package at https://github.com/HaploConduct/HaploConduct, implemented in Python and C++.
30994899	10.1093/bioinformatics/btz256	2019-04-18	https://github.com/bagherilab/diffexpy	https://github.com/bagherilab/diffexpy	Bioinformatics (Oxford, England)	Hybrid analysis of gene dynamics predicts context-specific expression and offers regulatory insights.	DiffExPy is available on GitHub (https://github.com/bagherilab/diffexpy). Supplementary data are available at Bioinformatics online.
30994891	10.1093/bioinformatics/btz273	2019-04-18	https://github.com/yuansliu/bfMEM	https://github.com/yuansliu/bfMEM	Bioinformatics (Oxford, England)	Fast detection of maximal exact matches via fixed sampling of query K-mers and Bloom filtering of index K-mers.	https://github.com/yuansliu/bfMEM. Supplementary data are available at Bioinformatics online.
30993337	10.1093/bioinformatics/btz271	2019-04-18	https://github.com/Bierinformatik/MIRfix	https://github.com/Bierinformatik/MIRfix	Bioinformatics (Oxford, England)	Automatic curation of large comparative animal MicroRNA datasets.	MIRfix can be downloaded from https://github.com/Bierinformatik/MIRfix. Supplementary data are available at Bioinformatics online.
30993321	10.1093/bioinformatics/btz263	2019-04-18	https://github.com/VCCRI/Spliceogen	https://github.com/VCCRI/Spliceogen	Bioinformatics (Oxford, England)	Spliceogen: an integrative, scalable tool for the discovery of splice-altering variants.	Spliceogen is available as a command line tool which accepts VCF/BED inputs and handles both single nucleotide variants (SNVs) and indels (https://github.com/VCCRI/Spliceogen). SNV databases with prediction scores are also available, covering all possible SNVs at all genomic positions within all Gencode-annotated multi-exon transcripts.
30993319	10.1093/bioinformatics/btz266	2019-04-18	https://github.com/qkirikigaku/MS_LDA	https://github.com/qkirikigaku/MS_LDA	Bioinformatics (Oxford, England)	Discovering novel mutation signatures by latent Dirichlet allocation with variational Bayes inference.	All the C++ source code and python scripts utilized in this study can be downloaded on the Internet (https://github.com/qkirikigaku/MS_LDA). Supplementary data are available at Bioinformatics online.
30993318	10.1093/bioinformatics/btz269	2019-04-18	https://github.com/rsemeraro/PyPore	https://github.com/rsemeraro/PyPore	Bioinformatics (Oxford, England)	PyPore: a python toolbox for nanopore sequencing data handling.	, source code is freely available, for all OS platforms, in Github at https://github.com/rsemeraro/PyPore. Supplementary data are available at Bioinformatics online.
30993316	10.1093/bioinformatics/btz262	2019-04-18	https://github.com/XuegongLab/D2R_codes	https://github.com/XuegongLab/D2R_codes	Bioinformatics (Oxford, England)	A new statistic for efficient detection of repetitive sequences.	The codes are available at https://github.com/XuegongLab/D2R_codes under GPL 3.
30993044	10.7717/peerj.6710	2019-04-18	https://github.com/SchulzLab/RAPID	https://github.com/SchulzLab/RAPID	PeerJ	Automated analysis of small RNA datasets with RAPID.	RAPID is available under MIT license at https://github.com/SchulzLab/RAPID. We recommend using it as a conda environment available from https://anaconda.org/bioconda/rapid.
30993040	10.7717/peerj.6699	2019-04-18	https://github.com/soyoungryu/MetaMSD	https://github.com/soyoungryu/MetaMSD	PeerJ	MetaMSD: meta analysis for mass spectrometry data.	It is implemented in R and is freely available for public use at https://github.com/soyoungryu/MetaMSD. The user manual and data are available at the site.
30991099	10.1016/j.ymeth.2019.04.001	2019-04-17	https://github.com/EMANG-KAUST/PolyA_Prediction_LRM_DNN	https://github.com/EMANG-KAUST/PolyA_Prediction_LRM_DNN	Methods (San Diego, Calif.)	Hybrid model for efficient prediction of poly(A) signals in human genomic DNA.	HybPAS is implemented partly in Python and in MATLAB available at https://github.com/EMANG-KAUST/PolyA_Prediction_LRM_DNN.
30989231	10.1093/bioinformatics/btz261	2019-04-17	https://github.com/Mesh89/SurVIndel	https://github.com/Mesh89/SurVIndel	Bioinformatics (Oxford, England)	SurVIndel: improving CNV calling from high-throughput sequencing data through statistical testing.	SurVIndel is available at https://github.com/Mesh89/SurVIndel.
30989183	10.1093/bioinformatics/btz264	2019-04-17	https://github.com/lh3/dna-nn	https://github.com/lh3/dna-nn	Bioinformatics (Oxford, England)	Identifying centromeric satellites with dna-brnn.	https://github.com/lh3/dna-nn.
30989173	10.1093/bioinformatics/btz259	2019-04-17	https://github.com/mdbloice/Augmentor, https://github.com/Evizero/Augmentor.jl	https://github.com/mdbloice/Augmentor, https://github.com/Evizero/Augmentor.jl	Bioinformatics (Oxford, England)	Biomedical image augmentation using Augmentor.	Source code can be found on GitHub under https://github.com/mdbloice/Augmentor and installation is via the pip package manager (A Julia version of the package, developed in parallel by Christof Stocker, is also available under https://github.com/Evizero/Augmentor.jl).
30988467	10.1038/s41592-019-0388-9	2019-04-17	https://github.com/KChen-lab/Texomer	https://github.com/KChen-lab/Texomer	Nature methods	Integrated transcriptomic-genomic tool Texomer profiles cancer tissues.	We developed a statistical approach called Texomer ( https://github.com/KChen-lab/Texomer ) that performs allele-specific, tumor-deconvoluted transcriptome-exome integration of autologous bulk whole-exome and transcriptome sequencing data.
30987598	10.1186/s12859-019-2783-8	2019-04-17	https://github.com/yunzhang813/PBtest-R-Package	https://github.com/yunzhang813/PBtest-R-Package	BMC bioinformatics	Highly efficient hypothesis testing methods for regression-type tests with correlated observations and heterogeneous variance structure.	Our method is implemented as an R package 'PBtest' and is available at https://github.com/yunzhang813/PBtest-R-Package .
30986246	10.1371/journal.pcbi.1006982	2019-04-16	https://github.com/ijuric/MAPS	https://github.com/ijuric/MAPS	PLoS computational biology	MAPS: Model-based analysis of long-range chromatin interactions from PLAC-seq and HiChIP experiments.	MAPS is freely available at https://github.com/ijuric/MAPS.
30977807	10.1093/bioinformatics/btz250	2019-04-13	https://github.com/PNNL-Comp-Mass-Spec/Rodin),, https://github.com/PNNL-Comp-Mass-Spec/LipidMiniOn	https://github.com/PNNL-Comp-Mass-Spec/Rodin),, https://github.com/PNNL-Comp-Mass-Spec/LipidMiniOn	Bioinformatics (Oxford, England)	Lipid Mini-On: mining and ontology tool for enrichment analysis of lipidomic data.	Rodin (R package: https://github.com/PNNL-Comp-Mass-Spec/Rodin), Lipid Mini-On Shiny app (https://github.
30977806	10.1093/bioinformatics/btz253	2019-04-13	https://github.com/sufforest/SolidBin	https://github.com/sufforest/SolidBin	Bioinformatics (Oxford, England)	SolidBin: improving metagenome binning with semi-supervised normalized cut.	https://github.com/sufforest/SolidBin. Supplementary data are available at Bioinformatics online.
30977781	10.1093/bioinformatics/btz249	2019-04-13	https://github.com/stephaneguindon/phyml	https://github.com/stephaneguindon/phyml	Bioinformatics (Oxford, England)	Accounting for ambiguity in ancestral sequence reconstruction.	The software package PhyML (https://github.com/stephaneguindon/phyml) provides an implementation of the Maximum A Posteriori (MAP) and MPEE criteria for reconstructing ancestral nucleotide and amino-acid sequences.
30977780	10.1093/bioinformatics/btz254	2019-04-13	https://github.com/Issingjessica/MDA-CNN	https://github.com/Issingjessica/MDA-CNN	Bioinformatics (Oxford, England)	A learning-based framework for miRNA-disease association identification using neural networks.	The source code and data are available at https://github.com/Issingjessica/MDA-CNN. Supplementary data are available at Bioinformatics online.
30977648	10.1021/acs.jcim.9b00007	2019-04-13	https://github.com/gokit1/gokit	https://github.com/gokit1/gokit	Journal of chemical information and modeling	Go-Kit: A Tool To Enable Energy Landscape Exploration of Proteins.	A case study for the ribosomal protein S6 is discussed to illustrate the utility of the software, which is available at https://github.com/gokit1/gokit .
30976545	10.21037/qims.2018.12.03	2019-04-13	https://github.com/VusionMed/IMAge-enGINE	https://github.com/VusionMed/IMAge-enGINE	Quantitative imaging in medicine and surgery	IMAge/enGINE: a freely available software for rapid computation of high-dimensional quantification.	The source of IMAge/enGINE is hosted at https://github.com/VusionMed/IMAge-enGINE. Multiple diffusion and perfusion models are implemented and integrated into IMAge/enGINE and its binaries can be downloaded freely at http://www.vusion.com.cn/?page_id=14971.
30974241	10.1016/j.neuroimage.2019.04.016	2019-04-12	https://github.com/ThomasYeoLab/CBIG/tree/master/stable_projects/preprocessing/Li2019_GSR	https://github.com/ThomasYeoLab/CBIG/tree/master/stable_projects/preprocessing/Li2019_GSR	NeuroImage	Global signal regression strengthens association between resting-state functional connectivity and behavior.	Code for the variance component model and ridge regression can be found here: https://github.com/ThomasYeoLab/CBIG/tree/master/stable_projects/preprocessing/Li2019_GSR.
30973914	10.1371/journal.pone.0215306	2019-04-12	https://github.com/caolman/FAOT.git	https://github.com/caolman/FAOT.git	PloS one	Fragmented ambiguous objects: Stimuli with stable low-level features for object recognition tasks.	Stimuli are available at https://github.com/caolman/FAOT.git.
30971933	10.3389/fphys.2019.00203	2019-04-12	https://github.com/NMikolajewicz/MetaLab	https://github.com/NMikolajewicz/MetaLab	Frontiers in physiology	Meta-Analytic Methodology for Basic Research: A Practical Guide.	We introduce <i>MetaLab</i>, a meta-analytic toolbox developed in MATLAB R2016b which implements the methods described in this methodology and is provided for researchers and statisticians at Git repository (https://github.com/NMikolajewicz/MetaLab). Through the course of the manuscript, a rapid review of intracellular ATP concentrations in osteoblasts is used as an example to demonstrate workflow, intermediate and final outcomes of basic research meta-analyses.
30969924	10.1109/TIP.2019.2910052	2019-04-11	https://github.com/tankche1/	https://github.com/tankche1/	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Multi-level Semantic Feature Augmentation for One-shot Learning.	The codes and models are released in the github: https://github.com/tankche1/ Semantic-Feature-Augmentation-in-Few-shot-Learning.
30967769	10.3389/fninf.2019.00014	2019-04-11			Frontiers in neuroinformatics	Visbrain: A Multi-Purpose GPU-Accelerated Open-Source Suite for Multimodal Brain Data Visualization.	isbrain is available on Github
30967550	10.1038/s41597-019-0021-x	2019-04-11			Scientific data	A database seed for a community-driven material intensity research platform.	he data are hosted on the version control platform GitHub
30967126	10.1186/s12864-019-5489-4	2019-04-11	https://github.com/QijinYin/DeepHistone	https://github.com/QijinYin/DeepHistone	BMC genomics	DeepHistone: a deep learning approach to predicting histone modifications.	DeepHistone is freely available in https://github.com/QijinYin/DeepHistone .
30967123	10.1186/s12864-019-5475-x	2019-04-11	https://github.com/Strideradu/GroupK	https://github.com/Strideradu/GroupK	BMC genomics	Improving the sensitivity of long read overlap detection using grouped short k-mer matches.	The source code is freely available at https://github.com/Strideradu/GroupK .
30967109	10.1186/s12864-019-5476-9	2019-04-11	https://github.com/abikoushi/enigma	https://github.com/abikoushi/enigma	BMC genomics	ENIGMA: an enterotype-like unigram mixture model for microbial association analysis.	ENIGMA is implemented in R and is available from GitHub ( https://github.com/abikoushi/enigma ).
30963287	10.1186/s13321-019-0351-x	2019-04-10	https://github.com/volkamerlab/TeachOpenCADD	https://github.com/volkamerlab/TeachOpenCADD	Journal of cheminformatics	TeachOpenCADD: a teaching platform for computer-aided drug design using open source packages and data.	TeachOpenCADD is freely available on GitHub: https://github.com/volkamerlab/TeachOpenCADD .
30962623	10.1038/s41592-019-0367-1	2019-04-10	github.com/aertslab/cistopic	https://github.com/aertslab/cistopic	Nature methods	cisTopic: cis-regulatory topic modeling on single-cell ATAC-seq data.	 present cisTopic, a probabilistic framework used to simultaneously discover coaccessible enhancers and stable cell states from sparse single-cell epigenomics data ( http://github.com/aertslab/cistopic
30962522	10.1038/s41598-019-42148-3	2019-04-10	https://github.com/uSpikeHunter	https://github.com/uSpikeHunter	Scientific reports	µSpikeHunter: An advanced computational tool for the analysis of neuronal communication and action potential propagation in microfluidic platforms.	A fully functional version of µSpikeHunter is publically available for download from https://github.com/uSpikeHunter .
30961611	10.1186/s12976-019-0103-7	2019-04-10	https://github.com/jccastrog/GRNTE	https://github.com/jccastrog/GRNTE	Theoretical biology & medical modelling	Gene regulatory networks on transfer entropy (GRNTE): a novel approach to reconstruct gene regulatory interactions applied to a case study for the plant pathogen Phytophthora infestans.	The code used is available at https://github.com/jccastrog/GRNTE under GNU general public license 3.0.
30959271	10.1016/j.compbiolchem.2019.03.014	2019-04-09	https://github.com/VCCRI/GEOracle	https://github.com/VCCRI/GEOracle	Computational biology and chemistry	Discovery of perturbation gene targets via free text metadata mining in Gene Expression Omnibus.	GEOracle is available at https://github.com/VCCRI/GEOracle.
30958870	10.1371/journal.pcbi.1006699	2019-04-09	https://github.com/portugueslab/stytra	https://github.com/portugueslab/stytra	PLoS computational biology	Stytra: An open-source, integrated system for stimulation, tracking and closed-loop behavioral experiments.	Current releases can be found at https://github.com/portugueslab/stytra. We also provide complete documentation with examples for extending the package to new stimuli and hardware, as well as a schema and parts list for behavioral setups.
30958827	10.1371/journal.pcbi.1006967	2019-04-09			PLoS computational biology	Recentrifuge: Robust comparative analysis and contamination removal for metagenomics.	he data and source code are anonymously and freely available on GitHub
30958542	10.1093/jamia/ocz028	2019-04-09	https://github.com/amorgani/AND/	https://github.com/amorgani/AND/	Journal of the American Medical Informatics Association : JAMIA	A new approach and gold standard toward author disambiguation in MEDLINE.	The gold standard and code used for this study are available at the following repository: https://github.com/amorgani/AND/.
30957838	10.1093/bioinformatics/btz157	2019-04-09	https://github.com/aritra90/TeraPCA	https://github.com/aritra90/TeraPCA	Bioinformatics (Oxford, England)	TeraPCA: a fast and scalable software package to study genetic variation in tera-scale genotypes.	Source code and documentation are both available at https://github.com/aritra90/TeraPCA. Supplementary data are available at Bioinformatics online.
30957837	10.1093/bioinformatics/btz220	2019-04-09	https://github.com/nmquijada/tormes	https://github.com/nmquijada/tormes	Bioinformatics (Oxford, England)	TORMES: an automated pipeline for whole bacterial genome analysis.	TORMES is free available at https://github.com/nmquijada/tormes. Supplementary data are available at Bioinformatics online.
30956231	10.1515/sagmb-2018-0030	2019-04-09	https://gailg.github.io/gatars/>	https://gailg.github.io/gatars/>	Statistical applications in genetics and molecular biology	Data-adaptive multi-locus association testing in subjects with arbitrary genealogical relationships.	The methods can be implemented using open-source code for public use as the R-package GATARS (Genetic Association Tests for Arbitrarily Related Subjects) <https://gailg.github.io/gatars/>.
30956140	10.1016/j.cels.2019.03.004	2019-04-09	github.gersteinlab.org/exceRpt	https://github.gersteinlab.org/exceRpt	Cell systems	exceRpt: A Comprehensive Analytic Platform for Extracellular RNA Profiling.	g and github.gersteinlab.org/exceRpt.
30955233	10.1002/acm2.12574	2019-04-08	https://github.com/Upstate3DLab/3D-Printed-Radiographic-Test-Tools	https://github.com/Upstate3DLab/3D-Printed-Radiographic-Test-Tools	Journal of applied clinical medical physics	3D printed testing aids for radiographic quality control.	The files used to create the models are freely available at https://github.com/Upstate3DLab/3D-Printed-Radiographic-Test-Tools.
30954476	10.1016/j.cels.2018.11.005	2019-04-08	github.com/AllonKleinLab/scrublet	https://github.com/AllonKleinLab/scrublet	Cell systems	Scrublet: Computational Identification of Cell Doublets in Single-Cell Transcriptomic Data.	crublet is freely available for download at github.com/AllonKleinLab/scrublet.
30953530	10.1186/s12918-019-0699-6	2019-04-07	https://github.com/sqsun	https://github.com/sqsun	BMC systems biology	A fast and efficient count-based matrix factorization method for detecting cell types from single-cell RNAseq data.	scNBMF was implemented in R and Python, and the source code are freely available at https://github.com/sqsun .
30953525	10.1186/s12918-019-0694-y	2019-04-07	https://github.com/kckishan/GNE	https://github.com/kckishan/GNE	BMC systems biology	GNE: a deep learning framework for gene network inference by aggregating biological information.	GNE is freely available under the GNU General Public License and can be downloaded from GitHub ( https://github.com/kckishan/GNE ).
30953498	10.1186/s12918-019-0690-2	2019-04-07	https://github.com/VCCRI/FlowGrid	https://github.com/VCCRI/FlowGrid	BMC systems biology	Ultrafast clustering of single-cell flow cytometry data using FlowGrid.	The source code is available at https://github.com/VCCRI/FlowGrid .
30953496	10.1186/s12918-019-0692-0	2019-04-07	https://github.com/JieZheng-ShanghaiTech/boolean-t2dm	https://github.com/JieZheng-ShanghaiTech/boolean-t2dm	BMC systems biology	Boolean network modeling of β-cell apoptosis and insulin resistance in type 2 diabetes mellitus.	The files of our model and results are available at https://github.com/JieZheng-ShanghaiTech/boolean-t2dm .
30947071	10.1016/j.ultras.2019.03.014	2019-04-05	https://github.com/Kulbear/IVUS-Ultrasonic	https://github.com/Kulbear/IVUS-Ultrasonic	Ultrasonics	Robust segmentation of arterial walls in intravascular ultrasound images using Dual Path U-Net.	The code is available online at https://github.com/Kulbear/IVUS-Ultrasonic.
30947069	10.1016/j.compbiolchem.2019.03.013	2019-04-05	https://github.com/statway/SCOUT	https://github.com/statway/SCOUT	Computational biology and chemistry	SCOUT: A new algorithm for the inference of pseudo-time trajectory using single-cell data.	The code of the method is implemented in Python and available at https://github.com/statway/SCOUT.
30945256	10.1007/978-1-4939-9102-0_17	2019-04-05	https://github.com/lptolik/R4Kappa	https://github.com/lptolik/R4Kappa	Methods in molecular biology (Clifton, N.J.)	RKappa: Software for Analyzing Rule-Based Models.	he RKappa software is an open-source (GLP3 license) package for R, which is freely available online ( https://github.com/lptolik/R4Kappa ).
30944779	10.7717/peerj.6623	2019-04-05	https://github.com/Candihub/pixel	https://github.com/Candihub/pixel	PeerJ	Pixel: a content management platform for quantitative omics data.	The Pixel Web App is built with open source technologies and hosted on the collaborative development platform GitHub (https://github.com/Candihub/pixel). It is written in Python using the Django framework and stores all the data in a PostgreSQL database.
30944197	10.1128/JCM.00190-19	2019-04-05	https://github.com/scwatts/hicap	https://github.com/scwatts/hicap	Journal of clinical microbiology	hicap: In Silico Serotyping of the Haemophilus influenzae Capsule Locus.	hicap is written using Python3 and is freely available at https://github.com/scwatts/hicap under the GNU General Public License v3 (GPL3).
30943891	10.1186/s12859-019-2774-9	2019-04-05	https://github.com/mccoymd/SNP2SIM	https://github.com/mccoymd/SNP2SIM	BMC bioinformatics	SNP2SIM: a modular workflow for standardizing molecular simulation and functional analysis of protein variants.	https://github.com/mccoymd/SNP2SIM , Accessed 2019 February ), and individual SNP2SIM modules are available as apps on the Seven Bridges Cancer Genomics Cloud (Lau et al.
30943889	10.1186/s12859-019-2754-0	2019-04-05	https://github.com/LBBSoft/FeatureSelect	https://github.com/LBBSoft/FeatureSelect	BMC bioinformatics	FeatureSelect: a software for feature selection based on machine learning approaches.	It is available from GitHub ( https://github.com/LBBSoft/FeatureSelect ) and is free open source software under an MIT license.
30942877	10.1093/bioinformatics/btz235	2019-04-04	https://github.com/DiltheyLab/HLA-LA	https://github.com/DiltheyLab/HLA-LA	Bioinformatics (Oxford, England)	HLA*LA-HLA typing from linearly projected graph alignments.	HLA*LA is implemented in C++ and Perl and freely available as a bioconda package or from https://github.com/DiltheyLab/HLA-LA (GPL v3).
30940197	10.1186/s40168-019-0660-3	2019-04-04	https://github.com/jlugomar/longitudinal_microbiome_analysis_public	https://github.com/jlugomar/longitudinal_microbiome_analysis_public	Microbiome	Dynamic interaction network inference from longitudinal microbiome data.	The source code and documentation can be downloaded from https://github.com/jlugomar/longitudinal_microbiome_analysis_public .
30940082	10.1186/s12859-019-2717-5	2019-04-04	https://github.com/ezer/NITPicker	https://github.com/ezer/NITPicker	BMC bioinformatics	NITPicker: selecting time points for follow-up experiments.	NITPicker is available on the Comprehensive R Archive Network (CRAN) and code for drawing figures is available on Github ( https://github.com/ezer/NITPicker ).
30938757	10.1093/bioinformatics/btz239	2019-04-03	https://github.com/sgreer77/gemtools	https://github.com/sgreer77/gemtools	Bioinformatics (Oxford, England)	Structural variant analysis for linked-read sequencing data with gemtools.	The gemtools package is freely available for download at: https://github.com/sgreer77/gemtools. Supplementary data are available at Bioinformatics online.
30937435	10.1093/bioinformatics/btz238	2019-04-03	https://github.com/yusufzaferaydin/dspred	https://github.com/yusufzaferaydin/dspred	Bioinformatics (Oxford, England)	Developing structural profile matrices for protein secondary structure and solvent accessibility prediction.	Source code and binaries are freely available at https://github.com/yusufzaferaydin/dspred. Supplementary data are available at Bioinformatics online.
30937433	10.1093/bioinformatics/btz237	2019-04-03	https://github.com/BilkentCompGen/tardis,	https://github.com/BilkentCompGen/tardis	Bioinformatics (Oxford, England)	Discovery of tandem and interspersed segmental duplications using high-throughput sequencing.	TARDIS source code is available at https://github.com/BilkentCompGen/tardis, and a corresponding Docker image is available at https://hub.docker.com/r/alkanlab/tardis/.
30935409	10.1186/s40168-019-0659-9	2019-04-03	https://github.com/alekseyenko/WdStar	https://github.com/alekseyenko/WdStar	Microbiome	W(∗)(d) -test: robust distance-based multivariate analysis of variance.	An R language implementation of the method is available at https://github.com/alekseyenko/WdStar .
30935407	10.1186/s40168-019-0670-1	2019-04-03			Microbiome	Identification and reconstruction of novel antibiotic resistance genes from metagenomes.	he method is applicable to any type of ARGs and is freely available via GitHub
30935389	10.1186/s12911-019-0798-8	2019-04-03	https://github.com/NLP-BigDataLab/QAnalysis-project	https://github.com/NLP-BigDataLab/QAnalysis-project	BMC medical informatics and decision making	QAnalysis: a question-answer driven analytic tool on knowledge graphs for leveraging electronic medical records for clinical research.	The recorded demo can be accessed from https://github.com/NLP-BigDataLab/QAnalysis-project .
30932850	10.1109/TNNLS.2019.2899037	2019-04-02	https://github.com/wangshanshanCQU/MCTL	https://github.com/wangshanshanCQU/MCTL	IEEE transactions on neural networks and learning systems	Manifold Criterion Guided Transfer Learning via Intermediate Domain Generation.	The source code is available in https://github.com/wangshanshanCQU/MCTL.
30932845	10.1109/TCBB.2019.2907536	2019-04-02	https://github.com/xzenglab/DCF	https://github.com/xzenglab/DCF	IEEE/ACM transactions on computational biology and bioinformatics	Deep Collaborative Filtering for Prediction of Disease Genes.	The source code and the data are available at https://github.com/xzenglab/DCF.
30932143	10.1093/bioinformatics/btz105	2019-04-02	github.com/bagherilab/networkinference/	https://github.com/bagherilab/networkinference/	Bioinformatics (Oxford, England)	Network inference performance complexity: a consequence of topological, experimental and algorithmic determinants.	Code is available at http://github.com/bagherilab/networkinference/. Supplementary data are available at Bioinformatics online.
30931473	10.1093/bioinformatics/btz135	2019-04-02	https://github.com/SoufianeAjana/Blisar	https://github.com/SoufianeAjana/Blisar	Bioinformatics (Oxford, England)	Benefits of dimension reduction in penalized regression methods for high-dimensional grouped data: a case study in low sample size.	R codes for the prediction methods are freely available at https://github.com/SoufianeAjana/Blisar. Supplementary data are available at Bioinformatics online.
30930939	10.3389/fgene.2019.00213	2019-04-02	https://github.com/gutmicrobes/UMIB.git	https://github.com/gutmicrobes/UMIB.git	Frontiers in genetics	Inferring Bacterial Infiltration in Primary Colorectal Tumors From Host Whole Genome Sequencing Data.	Our novel cloud-based bioinformatics and statistical pipelines to analyze the infiltrating bacteria in colorectal tumors using the unmapped reads of whole genome sequences can be freely accessed from GitHub at https://github.com/gutmicrobes/UMIB.git.
30928639	10.1016/j.ultramic.2019.03.017	2019-04-01	https://github.com/Jeffrey-Ede/Electron-Micrograph-Denoiser	https://github.com/Jeffrey-Ede/Electron-Micrograph-Denoiser	Ultramicroscopy	Improving electron micrograph signal-to-noise with an atrous convolutional encoder-decoder.	Source code and links to our high-quality dataset and pre-trained models are available at https://github.com/Jeffrey-Ede/Electron-Micrograph-Denoiser.
30925859	10.1186/s12859-019-2647-2	2019-03-31	https://github.com/UdeS-CoBIUS/SpliceFamAlign	https://github.com/UdeS-CoBIUS/SpliceFamAlign	BMC bioinformatics	SplicedFamAlign: CDS-to-gene spliced alignment and identification of transcript orthology groups.	Source code is freely available at https://github.com/UdeS-CoBIUS/SpliceFamAlign .
30925857	10.1186/s12859-019-2645-4	2019-03-31	https://github.com/carushi/reactIDR	https://github.com/carushi/reactIDR	BMC bioinformatics	reactIDR: evaluation of the statistical reproducibility of high-throughput structural analyses towards a robust RNA structure prediction.	reactIDR is publicly available at https://github.com/carushi/reactIDR .
30924874	10.1093/bioinformatics/btz233	2019-03-30	https://github.com/takumorizo/OHVarfinDer	https://github.com/takumorizo/OHVarfinDer	Bioinformatics (Oxford, England)	A Bayesian model integration for mutation calling through data partitioning.	https://github.com/takumorizo/OHVarfinDer. Supplementary data are available at Bioinformatics online.
30923831	10.1093/bioinformatics/btz203	2019-03-30	https://github.com/benjaminjack/pinetree	https://github.com/benjaminjack/pinetree	Bioinformatics (Oxford, England)	Pinetree: a step-wise gene expression simulator with codon-specific translation rates.	Pinetree is available on GitHub (https://github.com/benjaminjack/pinetree) and the Python Package Index (https://pypi.org/project/pinetree/).
30923821	10.1093/bioinformatics/btz232	2019-03-30	https://github.com/biocore-ntnu/epic2	https://github.com/biocore-ntnu/epic2	Bioinformatics (Oxford, England)	epic2 efficiently finds diffuse domains in ChIP-seq data.	The MIT-licensed code is available at https://github.com/biocore-ntnu/epic2. Supplementary data are available at Bioinformatics online.
30923811	10.1093/bioinformatics/btz222	2019-03-30	https://github.com/maxhwardg/advanced_multiloops	https://github.com/maxhwardg/advanced_multiloops	Bioinformatics (Oxford, England)	Determining parameters for non-linear models of multi-loop free energy change.	Source code and data is available at https://github.com/maxhwardg/advanced_multiloops. Supplementary data are available at Bioinformatics online.
30923806	10.1093/bioinformatics/btz231	2019-03-30	https://opencobra.github.io/cobratoolbox/latest/	https://opencobra.github.io/cobratoolbox/latest/	Bioinformatics (Oxford, England)	rMTA: robust metabolic transformation analysis.	rMTA is freely available on The Cobra Toolbox: https://opencobra.github.io/cobratoolbox/latest/. Supplementary data are available at Bioinformatics online.
30923804	10.1093/bioinformatics/btz234	2019-03-30	https://github.com/CMU-SAFARI/Shouji	https://github.com/CMU-SAFARI/Shouji	Bioinformatics (Oxford, England)	Shouji: a fast and efficient pre-alignment filter for sequence alignment.	https://github.com/CMU-SAFARI/Shouji. Supplementary data are available at Bioinformatics online.
30923763	10.1016/j.heliyon.2019.e01299	2019-03-30	https://github.com/emdadi/HMMPE	https://github.com/emdadi/HMMPE	Heliyon	A novel algorithm for parameter estimation of Hidden Markov Model inspired by Ant Colony Optimization.	The source code of our algorithm is available in https://github.com/emdadi/HMMPE.
30923373	10.1038/s41592-019-0351-9	2019-03-30	https://github.com/Xinglab/DARTS),	https://github.com/Xinglab/DARTS	Nature methods	Deep-learning augmented RNA-seq analysis of transcript splicing.	We report DARTS (https://github.com/Xinglab/DARTS), a computational framework that integrates deep-learning-based predictions with empirical RNA-seq evidence to infer differential alternative splicing between biological samples.
30923135	10.1534/g3.119.400030	2019-03-30	github.io/data	https://github.io/data	G3 (Bethesda, Md.)	Diploid Genome Assembly of the Wine Grape Carménère.	A genome browser for Carménère, its annotation, and an associated blast tool are available at http://cantulab.github.io/data.
30921318	10.1371/journal.pone.0204542	2019-03-29	https://github.com/bbisr-shinyapps/NOJAH/	https://github.com/bbisr-shinyapps/NOJAH/	PloS one	NOJAH: NOt Just Another Heatmap for genome-wide cluster analysis.	du/shinyGISPA/ with corresponding source code available at https://github.com/bbisr-shinyapps/NOJAH/.
30918943	10.1093/bioinformatics/btz194	2019-03-29	https://github.com/christopherblum	https://github.com/christopherblum	Bioinformatics (Oxford, England)	Neural networks with circular filters enable data efficient inference of sequence motifs.	Code is available at https://github.com/christopherblum. Supplementary data are available at Bioinformatics online.
30918410	10.1038/s41586-019-1091-9	2019-03-29	https://github.com/jianxigao/NuRsE	https://github.com/jianxigao/NuRsE	Nature	Author Correction: Universal resilience patterns in complex networks.	3 are available at https://github.com/jianxigao/NuRsE .
